DIA_TRANSPORTE;AMBA;MOTIVO_ATSF;GENERO;TIPO_TRANSPORTE;CANT_TRJ;DATO_PRELIMINAR
2020-08-25;SI;;;TOTAL;354977;NO
2020-08-25;SI;;;TREN;41997;NO
2020-08-25;SI;;F;COLECTIVO;203103;NO
2020-08-25;SI;;F;LANCHA;0;NO
2020-08-25;SI;;F;SUBTE;9924;NO
2020-08-25;SI;;F;TOTAL;210970;NO
2020-08-25;SI;;F;TREN;26347;NO
2020-08-25;SI;;M;COLECTIVO;207824;NO
2020-08-25;SI;;M;LANCHA;0;NO
2020-08-25;SI;;M;SUBTE;12645;NO
2020-08-25;SI;;M;TOTAL;218132;NO
2020-08-25;SI;;M;TREN;37045;NO
2020-08-25;SI;AUH;F;COLECTIVO;102406;NO
2020-08-25;SI;AUH;F;LANCHA;0;NO
2020-08-25;SI;AUH;F;SUBTE;1443;NO
2020-08-25;SI;AUH;F;TOTAL;103633;NO
2020-08-25;SI;AUH;F;TREN;10098;NO
2020-08-25;SI;AUH;M;COLECTIVO;4836;NO
2020-08-25;SI;AUH;M;LANCHA;0;NO
2020-08-25;SI;AUH;M;SUBTE;127;NO
2020-08-25;SI;AUH;M;TOTAL;4937;NO
2020-08-25;SI;AUH;M;TREN;724;NO
2020-08-25;SI;JUBILACION;F;COLECTIVO;61202;NO
2020-08-25;SI;JUBILACION;F;LANCHA;0;NO
2020-08-25;SI;JUBILACION;F;SUBTE;1117;NO
2020-08-25;SI;JUBILACION;F;TOTAL;62079;NO
2020-08-25;SI;JUBILACION;F;TREN;4323;NO
2020-08-25;SI;JUBILACION;M;COLECTIVO;35197;NO
2020-08-25;SI;JUBILACION;M;LANCHA;0;NO
2020-08-25;SI;JUBILACION;M;SUBTE;659;NO
2020-08-25;SI;JUBILACION;M;TOTAL;35699;NO
2020-08-25;SI;JUBILACION;M;TREN;2435;NO
2020-08-25;SI;MONOTRIBUTO SOCIAL;F;COLECTIVO;11463;NO
2020-08-25;SI;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-08-25;SI;MONOTRIBUTO SOCIAL;F;SUBTE;248;NO
2020-08-25;SI;MONOTRIBUTO SOCIAL;F;TOTAL;11629;NO
2020-08-25;SI;MONOTRIBUTO SOCIAL;F;TREN;1201;NO
2020-08-25;SI;MONOTRIBUTO SOCIAL;M;COLECTIVO;7687;NO
2020-08-25;SI;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-08-25;SI;MONOTRIBUTO SOCIAL;M;SUBTE;164;NO
2020-08-25;SI;MONOTRIBUTO SOCIAL;M;TOTAL;7812;NO
2020-08-25;SI;MONOTRIBUTO SOCIAL;M;TREN;881;NO
2020-08-25;SI;OTRO;F;COLECTIVO;2005;NO
2020-08-25;SI;OTRO;F;LANCHA;0;NO
2020-08-25;SI;OTRO;F;SUBTE;47;NO
2020-08-25;SI;OTRO;F;TOTAL;2047;NO
2020-08-25;SI;OTRO;F;TREN;217;NO
2020-08-25;SI;OTRO;M;COLECTIVO;1345;NO
2020-08-25;SI;OTRO;M;LANCHA;0;NO
2020-08-25;SI;OTRO;M;SUBTE;41;NO
2020-08-25;SI;OTRO;M;TOTAL;1392;NO
2020-08-25;SI;OTRO;M;TREN;213;NO
2020-08-25;SI;PENSION;F;COLECTIVO;31553;NO
2020-08-25;SI;PENSION;F;LANCHA;0;NO
2020-08-25;SI;PENSION;F;SUBTE;500;NO
2020-08-25;SI;PENSION;F;TOTAL;31942;NO
2020-08-25;SI;PENSION;F;TREN;3077;NO
2020-08-25;SI;PENSION;M;COLECTIVO;12940;NO
2020-08-25;SI;PENSION;M;LANCHA;0;NO
2020-08-25;SI;PENSION;M;SUBTE;236;NO
2020-08-25;SI;PENSION;M;TOTAL;13117;NO
2020-08-25;SI;PENSION;M;TREN;1242;NO
2020-08-25;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;38840;NO
2020-08-25;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-08-25;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;1059;NO
2020-08-25;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;39438;NO
2020-08-25;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;4738;NO
2020-08-25;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;433;NO
2020-08-25;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-08-25;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;18;NO
2020-08-25;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;452;NO
2020-08-25;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;66;NO
2020-08-25;SI;PROGRESAR;F;COLECTIVO;9116;NO
2020-08-25;SI;PROGRESAR;F;LANCHA;0;NO
2020-08-25;SI;PROGRESAR;F;SUBTE;198;NO
2020-08-25;SI;PROGRESAR;F;TOTAL;9291;NO
2020-08-25;SI;PROGRESAR;F;TREN;1069;NO
2020-08-25;SI;PROGRESAR;M;COLECTIVO;3914;NO
2020-08-25;SI;PROGRESAR;M;LANCHA;0;NO
2020-08-25;SI;PROGRESAR;M;SUBTE;108;NO
2020-08-25;SI;PROGRESAR;M;TOTAL;4020;NO
2020-08-25;SI;PROGRESAR;M;TREN;523;NO
2020-08-26;NO;;;COLECTIVO;81568;NO
2020-08-26;NO;;;LANCHA;0;NO
2020-08-26;NO;;;SUBTE;0;NO
2020-08-26;NO;;;TOTAL;81568;NO
2020-08-26;NO;;;TREN;0;NO
2020-08-26;NO;;F;COLECTIVO;47958;NO
2020-08-26;NO;;F;LANCHA;4;NO
2020-08-26;NO;;F;SUBTE;0;NO
2020-08-26;NO;;F;TOTAL;47962;NO
2020-08-26;NO;;F;TREN;0;NO
2020-08-26;NO;;M;COLECTIVO;33946;NO
2020-08-26;NO;;M;LANCHA;1;NO
2020-08-26;NO;;M;SUBTE;0;NO
2020-08-26;NO;;M;TOTAL;33947;NO
2020-08-26;NO;;M;TREN;0;NO
2020-08-26;NO;AUH;F;COLECTIVO;26082;NO
2020-08-26;NO;AUH;F;LANCHA;2;NO
2020-08-26;NO;AUH;F;SUBTE;0;NO
2020-08-26;NO;AUH;F;TOTAL;26084;NO
2020-08-26;NO;AUH;F;TREN;0;NO
2020-08-26;NO;AUH;M;COLECTIVO;703;NO
2020-08-26;NO;AUH;M;LANCHA;1;NO
2020-08-26;NO;AUH;M;SUBTE;0;NO
2020-08-26;NO;AUH;M;TOTAL;704;NO
2020-08-26;NO;AUH;M;TREN;0;NO
2020-08-26;NO;JUBILACION;F;COLECTIVO;20674;NO
2020-08-26;NO;JUBILACION;F;LANCHA;1;NO
2020-08-26;NO;JUBILACION;F;SUBTE;0;NO
2020-08-26;NO;JUBILACION;F;TOTAL;20675;NO
2020-08-26;NO;JUBILACION;F;TREN;0;NO
2020-08-26;NO;JUBILACION;M;COLECTIVO;12413;NO
2020-08-26;NO;JUBILACION;M;LANCHA;1;NO
2020-08-26;NO;JUBILACION;M;SUBTE;0;NO
2020-08-26;NO;JUBILACION;M;TOTAL;12414;NO
2020-08-26;NO;JUBILACION;M;TREN;0;NO
2020-08-26;NO;MONOTRIBUTO SOCIAL;F;COLECTIVO;2930;NO
2020-08-26;NO;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-08-26;NO;MONOTRIBUTO SOCIAL;F;SUBTE;0;NO
2020-08-26;NO;MONOTRIBUTO SOCIAL;F;TOTAL;2930;NO
2020-08-26;NO;MONOTRIBUTO SOCIAL;F;TREN;0;NO
2020-08-26;NO;MONOTRIBUTO SOCIAL;M;COLECTIVO;1327;NO
2020-08-26;NO;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-08-26;NO;MONOTRIBUTO SOCIAL;M;SUBTE;0;NO
2020-08-26;NO;MONOTRIBUTO SOCIAL;M;TOTAL;1327;NO
2020-08-26;NO;MONOTRIBUTO SOCIAL;M;TREN;0;NO
2020-08-26;NO;OTRO;F;COLECTIVO;807;NO
2020-08-26;NO;OTRO;F;LANCHA;1;NO
2020-08-26;NO;OTRO;F;SUBTE;0;NO
2020-08-26;NO;OTRO;F;TOTAL;808;NO
2020-08-26;NO;OTRO;F;TREN;0;NO
2020-08-26;NO;OTRO;M;COLECTIVO;386;NO
2020-08-26;NO;OTRO;M;LANCHA;0;NO
2020-08-26;NO;OTRO;M;SUBTE;0;NO
2020-08-26;NO;OTRO;M;TOTAL;386;NO
2020-08-26;NO;OTRO;M;TREN;0;NO
2020-08-26;NO;PENSION;F;COLECTIVO;13988;NO
2020-08-26;NO;PENSION;F;LANCHA;1;NO
2020-08-26;NO;PENSION;F;SUBTE;0;NO
2020-08-26;NO;PENSION;F;TOTAL;13989;NO
2020-08-26;NO;PENSION;F;TREN;0;NO
2020-08-26;NO;PENSION;M;COLECTIVO;5533;NO
2020-08-26;NO;PENSION;M;LANCHA;0;NO
2020-08-26;NO;PENSION;M;SUBTE;0;NO
2020-08-26;NO;PENSION;M;TOTAL;5533;NO
2020-08-26;NO;PENSION;M;TREN;0;NO
2020-08-26;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;13979;NO
2020-08-26;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-08-26;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;0;NO
2020-08-26;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;13979;NO
2020-08-26;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;0;NO
2020-08-26;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;94;NO
2020-08-26;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-08-26;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;0;NO
2020-08-26;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;94;NO
2020-08-26;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;0;NO
2020-08-26;NO;PROGRESAR;F;COLECTIVO;4589;NO
2020-08-26;NO;PROGRESAR;F;LANCHA;0;NO
2020-08-26;NO;PROGRESAR;F;SUBTE;0;NO
2020-08-26;NO;PROGRESAR;F;TOTAL;4589;NO
2020-08-26;NO;PROGRESAR;F;TREN;0;NO
2020-08-26;NO;PROGRESAR;M;COLECTIVO;2194;NO
2020-08-26;NO;PROGRESAR;M;LANCHA;0;NO
2020-08-26;NO;PROGRESAR;M;SUBTE;0;NO
2020-08-26;NO;PROGRESAR;M;TOTAL;2194;NO
2020-08-26;NO;PROGRESAR;M;TREN;0;NO
2020-08-26;SI;;;COLECTIVO;332356;NO
2020-08-26;SI;;;LANCHA;0;NO
2020-08-26;SI;;;SUBTE;17213;NO
2020-08-26;SI;;;TOTAL;347881;NO
2020-08-26;SI;;;TREN;42918;NO
2020-08-26;SI;;F;COLECTIVO;199999;NO
2020-08-26;SI;;F;LANCHA;0;NO
2020-08-26;SI;;F;SUBTE;9927;NO
2020-08-26;SI;;F;TOTAL;208014;NO
2020-08-26;SI;;F;TREN;27094;NO
2020-08-26;SI;;M;COLECTIVO;204484;NO
2020-08-26;SI;;M;LANCHA;0;NO
2020-08-26;SI;;M;SUBTE;12737;NO
2020-08-26;SI;;M;TOTAL;214919;NO
2020-08-26;SI;;M;TREN;38472;NO
2020-08-26;SI;AUH;F;COLECTIVO;97454;NO
2020-08-26;SI;AUH;F;LANCHA;0;NO
2020-08-26;SI;AUH;F;SUBTE;1427;NO
2020-08-26;SI;AUH;F;TOTAL;98644;NO
2020-08-26;SI;AUH;F;TREN;9934;NO
2020-08-26;SI;AUH;M;COLECTIVO;4608;NO
2020-08-26;SI;AUH;M;LANCHA;0;NO
2020-08-26;SI;AUH;M;SUBTE;125;NO
2020-08-26;SI;AUH;M;TOTAL;4711;NO
2020-08-26;SI;AUH;M;TREN;763;NO
2020-08-26;SI;JUBILACION;F;COLECTIVO;59117;NO
2020-08-26;SI;JUBILACION;F;LANCHA;0;NO
2020-08-26;SI;JUBILACION;F;SUBTE;1103;NO
2020-08-26;SI;JUBILACION;F;TOTAL;59964;NO
2020-08-26;SI;JUBILACION;F;TREN;4405;NO
2020-08-26;SI;JUBILACION;M;COLECTIVO;34515;NO
2020-08-26;SI;JUBILACION;M;LANCHA;0;NO
2020-08-26;SI;JUBILACION;M;SUBTE;650;NO
2020-08-26;SI;JUBILACION;M;TOTAL;35009;NO
2020-08-26;SI;JUBILACION;M;TREN;2464;NO
2020-08-26;SI;MONOTRIBUTO SOCIAL;F;COLECTIVO;11087;NO
2020-08-26;SI;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-08-26;SI;MONOTRIBUTO SOCIAL;F;SUBTE;216;NO
2020-08-26;SI;MONOTRIBUTO SOCIAL;F;TOTAL;11233;NO
2020-08-26;SI;MONOTRIBUTO SOCIAL;F;TREN;1186;NO
2020-08-26;SI;MONOTRIBUTO SOCIAL;M;COLECTIVO;7352;NO
2020-08-26;SI;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-08-26;SI;MONOTRIBUTO SOCIAL;M;SUBTE;160;NO
2020-08-26;SI;MONOTRIBUTO SOCIAL;M;TOTAL;7460;NO
2020-08-26;SI;MONOTRIBUTO SOCIAL;M;TREN;844;NO
2020-08-26;SI;OTRO;F;COLECTIVO;1985;NO
2020-08-26;SI;OTRO;F;LANCHA;0;NO
2020-08-26;SI;OTRO;F;SUBTE;46;NO
2020-08-26;SI;OTRO;F;TOTAL;2016;NO
2020-08-26;SI;OTRO;F;TREN;218;NO
2020-08-26;SI;OTRO;M;COLECTIVO;1289;NO
2020-08-26;SI;OTRO;M;LANCHA;0;NO
2020-08-26;SI;OTRO;M;SUBTE;34;NO
2020-08-26;SI;OTRO;M;TOTAL;1335;NO
2020-08-26;SI;OTRO;M;TREN;209;NO
2020-08-26;SI;PENSION;F;COLECTIVO;31030;NO
2020-08-26;SI;PENSION;F;LANCHA;0;NO
2020-08-26;SI;PENSION;F;SUBTE;507;NO
2020-08-26;SI;PENSION;F;TOTAL;31421;NO
2020-08-26;SI;PENSION;F;TREN;3217;NO
2020-08-26;SI;PENSION;M;COLECTIVO;12483;NO
2020-08-26;SI;PENSION;M;LANCHA;0;NO
2020-08-26;SI;PENSION;M;SUBTE;234;NO
2020-08-26;SI;PENSION;M;TOTAL;12649;NO
2020-08-26;SI;PENSION;M;TREN;1255;NO
2020-08-26;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;37573;NO
2020-08-26;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-08-26;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;1066;NO
2020-08-26;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;38200;NO
2020-08-26;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;4894;NO
2020-08-26;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;416;NO
2020-08-26;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-08-26;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;22;NO
2020-08-26;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;431;NO
2020-08-26;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;71;NO
2020-08-26;SI;PROGRESAR;F;COLECTIVO;8891;NO
2020-08-26;SI;PROGRESAR;F;LANCHA;0;NO
2020-08-26;SI;PROGRESAR;F;SUBTE;185;NO
2020-08-26;SI;PROGRESAR;F;TOTAL;9086;NO
2020-08-26;SI;PROGRESAR;F;TREN;1079;NO
2020-08-26;SI;PROGRESAR;M;COLECTIVO;3816;NO
2020-08-26;SI;PROGRESAR;M;LANCHA;0;NO
2020-08-26;SI;PROGRESAR;M;SUBTE;99;NO
2020-08-26;SI;PROGRESAR;M;TOTAL;3918;NO
2020-08-26;SI;PROGRESAR;M;TREN;533;NO
2020-08-27;NO;;;COLECTIVO;81722;NO
2020-08-27;NO;;;LANCHA;0;NO
2020-08-27;NO;;;SUBTE;0;NO
2020-08-27;NO;;;TOTAL;81722;NO
2020-08-27;NO;;;TREN;0;NO
2020-08-27;NO;;F;COLECTIVO;48449;NO
2020-08-27;NO;;F;LANCHA;6;NO
2020-08-27;NO;;F;SUBTE;0;NO
2020-08-27;NO;;F;TOTAL;48455;NO
2020-08-27;NO;;F;TREN;0;NO
2020-08-27;NO;;M;COLECTIVO;33911;NO
2020-08-27;NO;;M;LANCHA;4;NO
2020-08-27;NO;;M;SUBTE;0;NO
2020-08-27;NO;;M;TOTAL;33915;NO
2020-08-27;NO;;M;TREN;0;NO
2020-08-27;NO;AUH;F;COLECTIVO;26322;NO
2020-08-27;NO;AUH;F;LANCHA;4;NO
2020-08-27;NO;AUH;F;SUBTE;0;NO
2020-08-27;NO;AUH;F;TOTAL;26326;NO
2020-08-27;NO;AUH;F;TREN;0;NO
2020-08-27;NO;AUH;M;COLECTIVO;783;NO
2020-08-27;NO;AUH;M;LANCHA;0;NO
2020-08-27;NO;AUH;M;SUBTE;0;NO
2020-08-27;NO;AUH;M;TOTAL;783;NO
2020-08-27;NO;AUH;M;TREN;0;NO
2020-08-27;NO;JUBILACION;F;COLECTIVO;21831;NO
2020-08-27;NO;JUBILACION;F;LANCHA;2;NO
2020-08-27;NO;JUBILACION;F;SUBTE;0;NO
2020-08-27;NO;JUBILACION;F;TOTAL;21833;NO
2020-08-27;NO;JUBILACION;F;TREN;0;NO
2020-08-27;NO;JUBILACION;M;COLECTIVO;13095;NO
2020-08-27;NO;JUBILACION;M;LANCHA;3;NO
2020-08-27;NO;JUBILACION;M;SUBTE;0;NO
2020-08-27;NO;JUBILACION;M;TOTAL;13098;NO
2020-08-27;NO;JUBILACION;M;TREN;0;NO
2020-08-27;NO;MONOTRIBUTO SOCIAL;F;COLECTIVO;3097;NO
2020-08-27;NO;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-08-27;NO;MONOTRIBUTO SOCIAL;F;SUBTE;0;NO
2020-08-27;NO;MONOTRIBUTO SOCIAL;F;TOTAL;3097;NO
2020-08-27;NO;MONOTRIBUTO SOCIAL;F;TREN;0;NO
2020-08-27;NO;MONOTRIBUTO SOCIAL;M;COLECTIVO;1411;NO
2020-08-27;NO;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-08-27;NO;MONOTRIBUTO SOCIAL;M;SUBTE;0;NO
2020-08-27;NO;MONOTRIBUTO SOCIAL;M;TOTAL;1411;NO
2020-08-27;NO;MONOTRIBUTO SOCIAL;M;TREN;0;NO
2020-08-27;NO;OTRO;F;COLECTIVO;794;NO
2020-08-27;NO;OTRO;F;LANCHA;1;NO
2020-08-27;NO;OTRO;F;SUBTE;0;NO
2020-08-27;NO;OTRO;F;TOTAL;795;NO
2020-08-27;NO;OTRO;F;TREN;0;NO
2020-08-27;NO;OTRO;M;COLECTIVO;418;NO
2020-08-27;NO;OTRO;M;LANCHA;0;NO
2020-08-27;NO;OTRO;M;SUBTE;0;NO
2020-08-27;NO;OTRO;M;TOTAL;418;NO
2020-08-27;NO;OTRO;M;TREN;0;NO
2020-08-27;NO;PENSION;F;COLECTIVO;14529;NO
2020-08-27;NO;PENSION;F;LANCHA;1;NO
2020-08-27;NO;PENSION;F;SUBTE;0;NO
2020-08-27;NO;PENSION;F;TOTAL;14530;NO
2020-08-27;NO;PENSION;F;TREN;0;NO
2020-08-27;NO;PENSION;M;COLECTIVO;5857;NO
2020-08-27;NO;PENSION;M;LANCHA;0;NO
2020-08-27;NO;PENSION;M;SUBTE;0;NO
2020-08-27;NO;PENSION;M;TOTAL;5857;NO
2020-08-27;NO;PENSION;M;TREN;0;NO
2020-08-27;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;13477;NO
2020-08-27;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;1;NO
2020-08-27;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;0;NO
2020-08-27;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;13478;NO
2020-08-27;NO;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;0;NO
2020-08-27;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;95;NO
2020-08-27;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-08-27;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;0;NO
2020-08-27;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;95;NO
2020-08-27;NO;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;0;NO
2020-08-27;NO;PROGRESAR;F;COLECTIVO;4742;NO
2020-08-27;NO;PROGRESAR;F;LANCHA;0;NO
2020-08-27;NO;PROGRESAR;F;SUBTE;0;NO
2020-08-27;NO;PROGRESAR;F;TOTAL;4742;NO
2020-08-27;NO;PROGRESAR;F;TREN;0;NO
2020-08-27;NO;PROGRESAR;M;COLECTIVO;2248;NO
2020-08-27;NO;PROGRESAR;M;LANCHA;0;NO
2020-08-27;NO;PROGRESAR;M;SUBTE;0;NO
2020-08-27;NO;PROGRESAR;M;TOTAL;2248;NO
2020-08-27;NO;PROGRESAR;M;TREN;0;NO
2020-08-27;SI;;;COLECTIVO;362179;NO
2020-08-27;SI;;;LANCHA;0;NO
2020-08-27;SI;;;SUBTE;18493;NO
2020-08-27;SI;;;TOTAL;379139;NO
2020-08-27;SI;;;TREN;47035;NO
2020-08-27;SI;;F;COLECTIVO;216050;NO
2020-08-27;SI;;F;LANCHA;0;NO
2020-08-27;SI;;F;SUBTE;10646;NO
2020-08-27;SI;;F;TOTAL;224624;NO
2020-08-27;SI;;F;TREN;29017;NO
2020-08-27;SI;;M;COLECTIVO;216617;NO
2020-08-27;SI;;M;LANCHA;0;NO
2020-08-27;SI;;M;SUBTE;13407;NO
2020-08-27;SI;;M;TOTAL;227968;NO
2020-08-27;SI;;M;TREN;40717;NO
2020-08-27;SI;AUH;F;COLECTIVO;109965;NO
2020-08-27;SI;AUH;F;LANCHA;0;NO
2020-08-27;SI;AUH;F;SUBTE;1841;NO
2020-08-27;SI;AUH;F;TOTAL;111389;NO
2020-08-27;SI;AUH;F;TREN;11849;NO
2020-08-27;SI;AUH;M;COLECTIVO;5120;NO
2020-08-27;SI;AUH;M;LANCHA;0;NO
2020-08-27;SI;AUH;M;SUBTE;151;NO
2020-08-27;SI;AUH;M;TOTAL;5238;NO
2020-08-27;SI;AUH;M;TREN;853;NO
2020-08-27;SI;JUBILACION;F;COLECTIVO;69285;NO
2020-08-27;SI;JUBILACION;F;LANCHA;0;NO
2020-08-27;SI;JUBILACION;F;SUBTE;1268;NO
2020-08-27;SI;JUBILACION;F;TOTAL;70216;NO
2020-08-27;SI;JUBILACION;F;TREN;4922;NO
2020-08-27;SI;JUBILACION;M;COLECTIVO;39099;NO
2020-08-27;SI;JUBILACION;M;LANCHA;0;NO
2020-08-27;SI;JUBILACION;M;SUBTE;715;NO
2020-08-27;SI;JUBILACION;M;TOTAL;39700;NO
2020-08-27;SI;JUBILACION;M;TREN;2818;NO
2020-08-27;SI;MONOTRIBUTO SOCIAL;F;COLECTIVO;12499;NO
2020-08-27;SI;MONOTRIBUTO SOCIAL;F;LANCHA;0;NO
2020-08-27;SI;MONOTRIBUTO SOCIAL;F;SUBTE;285;NO
2020-08-27;SI;MONOTRIBUTO SOCIAL;F;TOTAL;12699;NO
2020-08-27;SI;MONOTRIBUTO SOCIAL;F;TREN;1373;NO
2020-08-27;SI;MONOTRIBUTO SOCIAL;M;COLECTIVO;8246;NO
2020-08-27;SI;MONOTRIBUTO SOCIAL;M;LANCHA;0;NO
2020-08-27;SI;MONOTRIBUTO SOCIAL;M;SUBTE;201;NO
2020-08-27;SI;MONOTRIBUTO SOCIAL;M;TOTAL;8403;NO
2020-08-27;SI;MONOTRIBUTO SOCIAL;M;TREN;1054;NO
2020-08-27;SI;OTRO;F;COLECTIVO;2203;NO
2020-08-27;SI;OTRO;F;LANCHA;0;NO
2020-08-27;SI;OTRO;F;SUBTE;63;NO
2020-08-27;SI;OTRO;F;TOTAL;2251;NO
2020-08-27;SI;OTRO;F;TREN;279;NO
2020-08-27;SI;OTRO;M;COLECTIVO;1416;NO
2020-08-27;SI;OTRO;M;LANCHA;0;NO
2020-08-27;SI;OTRO;M;SUBTE;56;NO
2020-08-27;SI;OTRO;M;TOTAL;1476;NO
2020-08-27;SI;OTRO;M;TREN;260;NO
2020-08-27;SI;PENSION;F;COLECTIVO;34563;NO
2020-08-27;SI;PENSION;F;LANCHA;0;NO
2020-08-27;SI;PENSION;F;SUBTE;548;NO
2020-08-27;SI;PENSION;F;TOTAL;35024;NO
2020-08-27;SI;PENSION;F;TREN;3519;NO
2020-08-27;SI;PENSION;M;COLECTIVO;14158;NO
2020-08-27;SI;PENSION;M;LANCHA;0;NO
2020-08-27;SI;PENSION;M;SUBTE;260;NO
2020-08-27;SI;PENSION;M;TOTAL;14337;NO
2020-08-27;SI;PENSION;M;TREN;1424;NO
2020-08-27;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;COLECTIVO;41950;NO
2020-08-27;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;LANCHA;0;NO
2020-08-27;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;SUBTE;1180;NO
2020-08-27;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TOTAL;42656;NO
2020-08-27;SI;PERSONAL DEL TRABAJO DOMÉSTICO;F;TREN;5409;NO
2020-08-27;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;COLECTIVO;484;NO
2020-08-27;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;LANCHA;0;NO
2020-08-27;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;SUBTE;20;NO
2020-08-27;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TOTAL;507;NO
2020-08-27;SI;PERSONAL DEL TRABAJO DOMÉSTICO;M;TREN;86;NO
2020-08-27;SI;PROGRESAR;F;COLECTIVO;10191;NO
2020-08-27;SI;PROGRESAR;F;LANCHA;0;NO
2020-08-27;SI;PROGRESAR;F;SUBTE;216;NO
2020-08-27;SI;PROGRESAR;F;TOTAL;10402;NO
2020-08-27;SI;PROGRESAR;F;TREN;1225;NO
2020-08-27;SI;PROGRESAR;M;COLECTIVO;4285;NO
2020-08-27;SI;PROGRESAR;M;LANCHA;0;NO
2020-08-27;SI;PROGRESAR;M;SUBTE;113;NO
2020-08-27;SI;PROGRESAR;M;TOTAL;4426;NO
2020-08-27;SI;PROGRESAR;M;TREN;611;NO
2020-08-28;NO;;;COLECTIVO;84939;NO
2020-08-28;NO;;;LANCHA;0;NO
2020-08-28;NO;;;SUBTE;0;NO
2020-08-28;NO;;;TOTAL;84939;NO
2020-08-28;NO;;;TREN;0;NO
2020-08-28;NO;;F;COLECTIVO;50038;NO
2020-08-28;NO;;F;LANCHA;3;NO
2020-08-28;NO;;F;SUBTE;0;NO
2020-08-28;NO;;F;TOTAL;50041;NO
2020-08-28;NO;;F;TREN;0;NO
2020-08-28;NO;;M;COLECTIVO;35056;NO
2020-08-28;NO;;M;LANCHA;1;NO
2020-08-28;NO;;M;SUBTE;0;NO
2020-08-28;NO;;M;TOTAL;35057;NO
2020-08-28;NO;;M;TREN;0;NO
2020-08-28;NO;AUH;F;COLECTIVO;27661;NO
2020-08-28;NO;AUH;F;LANCHA;0;NO
